"danceability","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","genre","popularity","target"
0.544,0.441,0.7194,0,0.0313,0.369,0,0.0429,0.425,0.4227,0.0564,4,1,52,0
0.608,0.823,0.7522,0,0.0545,0.00249,0.0015,0.307,0.825,0.4319,0.0395,4,9,42,1
0.315,0.0939,0.4711,1,0.0754,0.871,0.825,0.0842,0.237,0.7313,0.039,4,3,33,0
0.513,0.334,0.6397,1,0.0312,0.868,0.175,0.0973,0.817,0.4428,0.0385,4,3,43,0
0.697,0.468,0.6299,1,0.0452,0.00536,0.269,0.13,0.744,0.5383,0.0483,4,3,38,0
0.822,0.457,0.723,1,0.235,0.214,4e-04,0.0766,0.73,0.4107,0.0703,4,3,70,1
0.384,0.196,0.5778,1,0.0501,0.711,0.451,0.0824,0.0649,0.4421,0.0847,3,6,27,0
0.623,0.867,0.7774,0,0.0334,0.169,0,0.344,0.968,0.5317,0.0415,4,2,32,0
0.607,0.192,0.5585,1,0.0498,0.375,0,0.32,0.73,0.5063,0.0372,4,2,47,0
0.518,0.571,0.7355,1,0.0659,0.537,0,0.159,0.544,0.5942,0.0519,4,1,63,0
0.254,0.38,0.6688,1,0.0337,0.672,0,0.379,0.408,0.6979,0.0526,4,7,71,1
0.559,0.432,0.696,1,0.0273,0.375,0,0.716,0.5,0.3826,0.0563,4,2,34,1
0.657,0.857,0.7969,1,0.0456,0.0716,0,0.0774,0.624,0.5213,0.0476,4,2,58,1
0.595,0.716,0.7821,1,0.262,0.46,0,0.626,0.693,0.364,0.0504,4,3,50,0
0.462,0.698,0.687,1,0.0354,0.405,2e-04,0.442,0.588,0.58,0.2466,4,2,66,0
0.577,0.853,0.7766,0,0.112,0.00585,0.007,0.0612,0.882,0.7922,0.0376,4,3,61,1
0.423,0.534,0.6564,1,0.11,0.639,0.83,0.183,0.605,0.6712,0.0524,4,3,45,1
0.724,0.289,0.5168,0,0.0622,0.62,0.819,0.116,0.852,0.579,0.0272,4,3,70,0
0.814,0.517,0.7639,0,0.0724,0.489,0,0.0374,0.944,0.3678,0.0404,4,7,57,0
0.176,0.321,0.686,1,0.0401,0.35,0.846,0.115,0.202,0.2859,0.046,1,3,51,0
0.445,0.529,0.7229,1,0.026,0.261,0.0162,0.184,0.749,0.3285,0.0406,4,12,66,1
0.403,0.451,0.7337,1,0.0379,0.815,0,0.0742,0.493,0.6204,0.0533,5,1,50,0
0.371,0.663,0.6764,0,0.0474,0.0664,0.866,0.0814,0.73,0.4512,0.0779,3,9,44,0
0.447,0.518,0.6838,0,0.0392,0.132,0.849,0.119,0.593,0.6124,0.0586,4,6,44,0
0.674,0.861,0.7702,1,0.104,0.138,0,0.049,0.857,0.5938,0.0417,4,2,43,0
0.553,0.268,0.5463,1,0.0325,0.734,0.28,0.097,0.89,0.5231,0.051,3,6,46,0
0.693,0.739,0.7398,1,0.0601,0.2,0.0469,0.0523,0.775,0.3786,0.0516,4,3,36,1
0.539,0.866,0.7708,1,0.0483,0.0866,0.0041,0.0953,0.761,0.5399,0.0861,4,9,81,1
0.823,0.602,0.6241,1,0.0574,0.0268,0.001,0.0564,0.844,0.5011,0.0441,4,3,32,1
0.668,0.391,0.7661,0,0.0274,0.0663,0.0838,0.111,0.342,0.4573,0.0628,4,3,70,0
0.457,0.268,0.6582,0,0.0319,0.674,0,0.11,0.348,0.4852,0.0336,4,1,51,0
0.446,0.4,0.6087,1,0.0579,0.272,0,0.0605,0.625,0.5803,0.0525,4,2,61,1
0.631,0.742,0.7927,1,0.108,0.627,0,0.0984,0.67,0.3745,0.0382,4,3,56,1
0.427,0.604,0.8083,1,0.0248,0.288,2e-04,0.0692,0.851,0.6713,0.0466,4,2,55,1
0.599,0.613,0.7411,1,0.0344,0.163,0,0.047,0.767,0.3488,0.0461,4,2,80,1
0.872,0.384,0.6236,1,0.0388,0.418,0.317,0.0687,0.938,0.425,0.1203,4,6,66,1
0.591,0.903,0.8583,1,0.0324,0.46,0.0012,0.298,0.961,0.3049,0.0422,4,2,37,1
0.763,0.679,0.7004,0,0.0318,0.0289,0.862,0.0606,0.726,0.5183,0.0503,4,3,28,1
0.478,0.386,0.691,1,0.031,0.231,1e-04,0.192,0.541,0.5016,0.0457,4,2,42,1
0.354,0.737,0.8166,1,0.0377,0.203,0,0.34,0.568,0.3505,0.0519,4,9,23,1
0.598,0.657,0.7085,1,0.331,0.00205,0.625,0.0532,0.73,0.4631,0.0507,4,3,49,0
0.583,0.786,0.7189,1,0.0289,0.328,0.891,0.0947,0.839,0.4564,0.0213,4,6,46,0
0.512,0.521,0.7588,0,0.101,0.221,0.277,0.293,0.458,0.5196,0.0626,3,3,57,0
0.255,0.742,0.7929,1,0.0489,0.307,1e-04,0.293,0.53,0.3997,0.0432,4,9,63,1
0.403,0.544,0.6732,1,0.0359,0.591,0.917,0.0537,0.908,0.5629,0.0412,4,6,37,0
0.219,0.452,0.7973,0,0.0306,0.779,0.96,0.178,0.428,0.7384,0.0266,3,3,51,0
0.375,0.435,0.681,1,0.127,0.733,8e-04,0.0692,0.66,0.7328,0.0464,3,2,58,0
0.422,0.943,0.847,1,0.0954,0.074,1e-04,0.105,0.845,0.6866,0.0402,4,9,50,1
0.496,0.391,0.5745,1,0.0384,0.567,0.945,0.141,0.314,0.5889,0.0504,4,3,27,0
0.501,0.468,0.6384,1,0.0322,0.498,0.0372,0.35,0.86,0.6203,0.0383,4,2,41,0
0.327,0.281,0.7282,1,0.0276,0.323,0.0042,0.0713,0.151,0.6119,0.0492,4,1,58,1
0.47,0.495,0.7111,1,0.0388,0.677,0.516,0.105,0.353,0.5411,0.0781,4,6,3,0
0.504,0.803,0.7635,1,0.0293,0.177,1e-04,0.33,0.953,0.6003,0.0599,4,2,72,1
0.619,0.22,0.6682,1,0.0667,0.782,0,0.124,0.423,0.3113,0.0586,4,3,77,1
0.27,0.867,0.7665,0,0.0472,0.0796,0,0.217,0.929,0.8493,0.0141,4,9,37,0
0.659,0.59,0.7778,1,0.078,0.43,0.509,0.125,0.522,0.3472,0.0527,3,3,51,0
0.569,0.598,0.7549,1,0.24,0.522,0,0.0644,0.911,0.4176,0.1321,4,2,18,0
0.678,0.611,0.7726,1,0.0506,0.777,0,0.175,0.821,0.4099,0.0467,4,2,50,1
0.634,0.587,0.7644,1,0.034,0.0895,0,0.132,0.853,0.5612,0.0308,4,2,54,0
0.462,0.941,0.8599,1,0.0366,0.000153,0.797,0.127,0.523,0.5486,0.0499,4,9,57,0
0.643,0.817,0.7801,1,0.0976,0.446,0,0.296,0.773,0.4035,0.0475,4,2,50,0
0.311,0.569,0.5399,0,0.0402,0.81,0.617,0.675,0.622,0.4034,0.0376,3,3,27,0
0.804,0.233,0.662,1,0.0312,0.64,0.106,0.0854,0.583,0.3754,0.0437,4,3,34,1
0.381,0.747,0.7692,0,0.108,0.223,0.012,0.0822,0.583,0.4833,0.0868,4,9,69,0
0.567,0.356,0.6768,1,0.0256,0.782,3e-04,0.312,0.514,0.3984,0.037,4,2,38,1
0.371,0.95,0.8718,1,0.297,0.432,4e-04,0.675,0.492,0.4263,0.0621,3,9,65,0
0.669,0.722,0.7419,1,0.0441,0.292,0,0.0698,0.925,0.4212,0.0554,4,7,71,0
0.545,0.684,0.74,1,0.0428,0.637,2e-04,0.0929,0.576,0.513,0.0437,4,2,54,1
0.538,0.948,0.8637,1,0.0633,0.428,3e-04,0.384,0.897,0.6143,0.0438,4,2,61,1
0.428,0.788,0.7592,0,0.0393,0.289,0.594,0.0204,0.836,0.5365,0.038,4,6,28,0
0.691,0.52,0.7371,1,0.0552,0.482,0,0.589,0.82,0.4827,0.0335,4,2,9,1
0.455,0.154,0.6605,0,0.036,0.941,0,0.171,0.236,0.535,0.0676,4,1,20,0
0.307,0.0462,0.3571,0,0.0353,0.994,0.887,0.104,0.222,0.3203,0.0506,1,6,50,0
0.297,0.955,0.7828,0,0.0957,0.000556,0,0.392,0.456,0.5983,0.0386,4,9,53,0
0.449,0.532,0.7016,1,0.0446,0.153,0,0.149,0.441,0.5226,0.0587,4,3,54,1
0.363,0.862,0.7699,0,0.0631,3.83e-06,5e-04,0.419,0.148,0.3769,0.0228,4,9,53,0
0.193,0.396,0.7983,1,0.0319,0.925,0.881,0.202,0.0399,0.4156,0.0371,5,6,37,0
0.798,0.622,0.7165,0,0.0341,0.0429,0.0136,0.15,0.97,0.4741,0.053,4,3,18,1
0.566,0.137,0.7041,0,0.0374,0.131,0.244,0.0755,0.805,0.3277,0.0104,4,6,49,0
0.575,0.446,0.6682,1,0.105,0.426,0.0175,0.0656,0.532,0.3127,0.0619,4,3,73,1
0.515,0.0567,0.4184,1,0.0443,0.692,0.859,0.291,0.0893,0.4858,0.0271,4,3,61,0
0.522,0.701,0.7582,1,0.0372,0.307,0.044,0.39,0.925,0.6514,0.04,4,2,68,1
0.394,0.588,0.6732,1,0.0331,0.0128,0.962,0.253,0.96,0.5437,0.0338,4,3,32,0
0.516,0.222,0.6407,1,0.0422,0.819,0,0.168,0.657,0.6225,0.0463,4,7,56,0
0.583,0.301,0.7294,1,0.0243,0.883,0,0.334,0.337,0.3287,0.0541,3,2,58,1
0.555,0.883,0.7774,1,0.0463,0.492,0.669,0.744,0.759,0.4729,0.048,4,3,60,0
0.326,0.0902,0.5409,1,0.0344,0.647,9e-04,0.198,0.218,0.57,0.0492,4,6,68,1
0.45,0.707,0.6648,1,0.0345,0.333,0.785,0.292,0.831,0.5843,0.0497,4,6,19,0
0.544,0.884,0.7753,1,0.144,0.663,0,0.381,0.467,0.5269,0.0504,4,9,76,1
0.494,0.899,0.8282,1,0.0489,0.377,0,0.173,0.909,0.4221,0.0366,4,9,33,0
0.404,0.333,0.6359,1,0.0313,0.831,0.723,0.24,0.188,0.2639,0.0774,4,6,10,0
0.334,0.537,0.6744,1,0.0307,0.0821,0.395,0.164,0.532,0.3729,0.0843,4,3,51,0
0.519,0.926,0.817,1,0.0651,0.235,0.8,0.772,0.565,0.5172,0.0316,4,3,68,0
0.706,0.492,0.6786,1,0.122,0.625,0.0056,0.103,0.936,0.5397,0.0276,4,3,54,0
0.381,0.0665,0.4949,0,0.0392,0.944,0.006,0.12,0.136,0.5209,0.0389,4,6,51,0
0.594,0.725,0.7182,0,0.0772,3.01e-05,0.911,0.162,0.547,0.5348,0.0311,4,3,70,0
0.415,0.979,0.7892,0,0.0547,0.000148,0.287,0.561,0.494,0.5493,0.0583,4,9,57,0
0.541,0.0919,0.5503,1,0.0539,0.994,0.882,0.105,0.0678,0.2937,0.0585,4,6,34,0
0.788,0.832,0.7259,1,0.0981,0.354,0,0.1,0.91,0.4185,0.0299,4,2,59,1
0.539,0.662,0.715,0,0.0475,0.157,1e-04,0.159,0.946,0.487,0.0463,4,7,20,1
0.26,0.108,0.4565,0,0.0781,0.983,0.926,0.0689,0.517,0.324,0.0407,4,3,34,0
0.644,0.591,0.7562,1,0.0598,0.668,0,0.574,0.846,0.6177,0.05,4,2,55,1
0.329,0.383,0.6737,1,0.0341,0.0178,0,0.0446,0.521,0.8367,0.0553,3,1,22,1
0.718,0.368,0.5985,0,0.0351,0.538,0,0.0614,0.895,0.4734,0.0465,4,7,55,1
0.398,0.692,0.7672,1,0.045,0.496,0,0.394,0.65,0.389,0.0454,4,9,29,1
0.421,0.566,0.7955,0,0.0425,0.329,0,0.262,0.266,0.5385,0.0361,4,3,50,0
0.313,0.578,0.6446,1,0.0359,7e-04,0.0589,0.15,0.4,0.5971,0.1,4,9,46,0
0.53,0.936,0.7936,1,0.223,0.137,0,0.315,0.658,0.501,0.0929,4,9,35,1
0.471,0.461,0.6475,1,0.0349,0.304,2e-04,0.244,0.788,0.3494,0.0648,4,7,78,1
0.564,0.358,0.5841,0,0.187,0.828,0.0036,0.109,0.429,0.4937,0.055,4,3,62,0
0.466,0.534,0.8376,0,0.0316,0.175,5e-04,0.2,0.436,0.5455,0.0537,3,3,19,0
0.644,0.313,0.6368,1,0.131,0.377,0.187,0.764,0.755,0.5017,0.0386,4,6,23,0
0.547,0.372,0.6718,0,0.405,0.714,0,0.834,0.667,0.4537,0.0416,4,3,31,0
0.365,0.694,0.7589,1,0.221,0.526,0.0387,0.376,0.498,0.6406,0.1035,4,3,57,0
0.491,0.498,0.7849,1,0.0821,0.302,0,0.0734,0.478,0.5953,0.0593,3,3,65,0
0.432,0.47,0.6125,0,0.0386,0.129,0.844,0.131,0.776,0.4823,0.0497,4,3,51,0
0.4,0.266,0.6915,0,0.0927,0.979,0,0.219,0.279,0.3911,0.0605,3,3,50,0
0.65,0.912,0.8302,0,0.0277,0.000485,0.395,0.13,0.94,0.5913,0.0577,4,9,51,0
0.544,0.455,0.6842,1,0.0295,0.231,0,0.34,0.82,0.3264,0.0334,4,2,72,1
0.572,0.437,0.7315,0,0.0406,0.772,0,0.331,0.576,0.4801,0.0396,3,3,40,1
0.536,0.65,0.7396,1,0.0308,0.142,0,0.153,0.922,0.567,0.0416,4,2,61,1
0.3,0.411,0.7124,1,0.0342,0.766,0,0.329,0.629,0.8271,0.0392,3,7,62,1
0.508,0.46,0.7848,1,0.0404,0.325,0,0.648,0.565,0.3141,0.0527,4,3,53,1
0.296,0.226,0.6134,0,0.0345,0.705,0,0.109,0.135,0.4161,0.0486,3,1,40,0
0.461,0.382,0.6784,1,0.0401,0.958,0.0713,0.185,0.384,0.511,0.0582,3,5,52,0
0.396,0.4,0.6485,1,0.0446,0.471,0,0.145,0.302,0.3953,0.0469,4,3,65,1
0.526,0.313,0.5381,0,0.0572,0.606,0.832,0.101,0.371,0.4127,0.0821,4,3,37,0
0.355,0.217,0.6251,1,0.0308,0.797,0,0.121,0.383,0.6228,0.0499,4,2,41,1
0.285,0.762,0.779,1,0.0489,0.000253,0.0798,0.437,0.422,0.4271,0.0808,4,9,68,0
0.366,0.0309,0.4709,1,0.0422,0.995,0.768,0.0954,0.63,0.3946,0.0355,1,6,9,0
0.771,0.563,0.727,0,0.0284,0.252,0.0032,0.133,0.884,0.4718,0.0722,4,3,70,1
0.243,0.215,0.6391,1,0.0412,0.747,0,0.117,0.173,0.7782,0.0435,4,1,59,0
0.392,0.511,0.7594,1,0.0311,0.337,1e-04,0.118,0.337,0.5986,0.0423,4,1,40,1
0.48,0.327,0.7327,1,0.0906,0.945,0.918,0.0732,0.527,0.7043,0.0334,4,3,50,0
0.474,0.167,0.6175,1,0.0296,0.795,0.0068,0.093,0.362,0.3275,0.0637,3,2,72,1
0.368,0.514,0.7829,1,0.0303,0.447,0,0.266,0.293,0.3114,0.0602,4,1,43,0
0.576,0.603,0.7482,1,0.0329,0.455,0.0537,0.0406,0.524,0.4294,0.1366,4,1,47,1
0.481,0.868,0.7995,0,0.0531,0.0105,0.0408,0.141,0.617,0.5972,0.0534,4,9,69,0
0.718,0.713,0.6529,0,0.0486,0.253,0.0079,0.122,0.811,0.4833,0.0456,4,3,49,1
0.574,0.465,0.7133,1,0.0345,0.506,0,0.101,0.75,0.4044,0.0655,4,2,34,0
0.66,0.829,0.7847,1,0.0277,0.029,1e-04,0.0734,0.968,0.5133,0.0468,4,2,43,1
0.674,0.419,0.6951,0,0.268,0.747,0,0.0797,0.87,0.6219,0.0312,4,3,62,0
0.324,0.041,0.4415,1,0.0378,0.994,0.958,0.107,0.52,0.3548,0.0201,4,6,57,0
0.715,0.84,0.7488,0,0.112,0.294,2e-04,0.147,0.884,0.4333,0.0327,4,3,9,0
0.172,0.272,0.7081,1,0.0354,0.985,0.0972,0.16,0.386,0.3446,0.0338,1,6,0,0
0.177,0.775,0.8076,1,0.0493,0.213,0.62,0.275,0.495,0.8641,0.023,4,9,24,0
0.256,0.335,0.673,1,0.0313,0.74,0.0166,0.0857,0.415,0.8232,0.049,4,12,49,1
0.513,0.347,0.6745,1,0.029,0.273,0.0417,0.0805,0.52,0.3264,0.0488,4,12,33,1
0.667,0.686,0.7259,0,0.0418,0.104,0,0.401,0.949,0.5461,0.0287,4,3,54,0
0.678,0.693,0.8136,1,0.0249,0.0139,0,0.0596,0.623,0.4449,0.0487,4,1,73,1
0.353,0.507,0.7754,1,0.0363,0.436,0.0401,0.0941,0.117,0.546,0.0603,4,3,66,1
0.346,0.284,0.5577,0,0.236,0.64,1e-04,0.985,0.27,0.5524,0.0684,4,3,49,0
0.395,0.0311,0.4213,1,0.0445,0.99,0.923,0.112,0.158,0.4711,0.0304,5,6,54,0
0.455,0.688,0.7429,1,0.0356,0.73,0.839,0.301,0.809,0.6957,0.0435,4,6,60,0
0.387,0.562,0.7205,0,0.0394,0.25,1e-04,0.116,0.591,0.7734,0.0504,4,1,49,1
0.489,0.902,0.8737,1,0.0968,0.679,0,0.269,0.653,0.4691,0.0874,4,9,34,1
0.617,0.187,0.5775,0,0.0444,0.352,0.394,0.119,0.326,0.5518,0.0574,4,3,54,1
0.535,0.774,0.8082,1,0.0593,0.0983,0,0.559,0.865,0.3293,0.0545,4,2,72,1
0.582,0.572,0.7272,1,0.0328,0.323,0,0.0541,0.505,0.4986,0.0389,4,1,52,1
0.657,0.763,0.7356,1,0.049,0.0282,2e-04,0.105,0.84,0.4712,0.0648,4,2,17,1
0.614,0.737,0.7367,1,0.0502,0.407,0,0.75,0.864,0.3752,0.0585,4,2,60,1
0.281,0.184,0.6806,1,0.032,0.725,0,0.15,0.0722,0.5667,0.0512,4,3,44,0
0.657,0.768,0.7487,0,0.0626,0.755,0.765,0.456,0.85,0.4183,0.029,4,3,36,0
0.63,0.713,0.7565,1,0.0491,0.256,0,0.262,0.728,0.3312,0.0367,4,2,72,1
0.164,0.0011,0.4673,1,0.0389,0.0263,0.281,0.128,0.199,0.361,0.066,4,3,41,0
0.33,0.214,0.5954,0,0.0311,0.836,0.0701,0.178,0.275,0.6122,0.0414,4,6,76,1
0.72,0.464,0.66,0,0.0603,0.266,0,0.0656,0.792,0.4603,0.0437,4,3,4,1
0.793,0.577,0.7958,0,0.117,0.0389,0.69,0.0649,0.58,0.5494,0.0366,4,3,30,0
0.625,0.869,0.7507,0,0.0293,0.0246,0.0626,0.093,0.89,0.4731,0.0492,4,3,70,1
0.624,0.731,0.8078,0,0.131,0.766,0,0.387,0.791,0.5137,0.0503,4,3,41,0
0.547,0.708,0.7298,1,0.0446,0.142,0.005,0.456,0.897,0.4785,0.0452,4,3,59,0
0.258,0.124,0.5417,1,0.0526,0.951,0.614,0.0743,0.0318,0.481,0.0324,4,3,37,0
0.353,0.883,0.8053,1,0.15,0.000782,0,0.248,0.65,0.3837,0.0259,4,9,56,0
0.575,0.562,0.7196,1,0.0305,0.208,0,0.344,0.902,0.7015,0.0347,4,2,63,1
0.333,0.0629,0.5063,0,0.0522,0.994,0.0021,0.356,0.192,0.3156,0.0448,4,6,0,0
0.317,0.887,0.7918,1,0.0375,0.000582,0.0026,0.0891,0.871,0.7026,0.0494,4,9,81,1
0.412,0.512,0.8102,1,0.0304,0.666,0.126,0.096,0.319,0.5701,0.0447,4,3,54,1
0.644,0.361,0.6927,1,0.0295,0.907,0.0795,0.104,0.781,0.3652,0.0352,4,2,33,0
0.562,0.353,0.6881,1,0.0456,0.819,0,0.688,0.63,0.3938,0.0322,4,2,58,1
0.52,0.734,0.7336,1,0.0375,0.117,0,0.089,0.732,0.5599,0.0634,4,2,72,1
0.548,0.394,0.7092,1,0.0282,0.864,0.856,0.1,0.472,0.4382,0.0258,4,5,37,0
0.453,0.75,0.8037,0,0.186,0.325,1e-04,0.117,0.764,0.7121,0.0516,4,9,72,1
0.564,0.851,0.7928,1,0.0648,0.00262,0,0.928,0.762,0.5628,0.0208,4,9,71,1
0.474,0.2,0.4142,0,0.585,0.507,0,0.516,0.439,0.4859,0.0069,1,3,38,0
0.619,0.43,0.7196,1,0.0576,0.663,2e-04,0.119,0.718,0.5315,0.1369,4,2,72,0
0.584,0.759,0.7902,1,0.0917,0.445,0,0.166,0.748,0.5844,0.0557,4,2,63,1
0.688,0.0539,0.5914,1,0.0627,0.919,0.0025,0.129,0.431,0.42,0.0413,4,3,40,0
0.661,0.709,0.7231,0,0.049,0.329,0,0.0596,0.905,0.3564,0.0449,4,7,51,1
0.324,0.835,0.8073,1,0.12,0.566,0,0.233,0.649,0.7654,0.0307,4,9,36,0
0.488,0.378,0.7081,1,0.0301,0.891,0,0.101,0.753,0.6144,0.0472,4,2,52,1
0.8,0.866,0.8148,1,0.0404,0.667,0,0.162,0.968,0.5391,0.0318,4,2,49,1
0.18,0.0439,0.3965,1,0.0314,0.926,0.0011,0.168,0.0385,0.2923,0.1503,1,6,27,0
0.655,0.759,0.7551,1,0.25,0.249,0,0.18,0.707,0.4037,0.0476,4,3,42,0
0.293,0.269,0.6416,1,0.0366,0.881,0.769,0.503,0.037,0.4803,0.083,4,6,2,0
0.803,0.686,0.8329,1,0.0321,0.661,0,0.09,0.924,0.3991,0.0366,4,2,0,1
0.523,0.485,0.6528,1,0.0342,0.456,0.0011,0.327,0.931,0.6304,0.0451,4,2,41,0
0.558,0.827,0.7729,0,0.0984,0.688,0,0.349,0.668,0.5583,0.0499,4,9,55,1
0.604,0.52,0.7354,1,0.0281,0.0707,0,0.318,0.576,0.5373,0.042,4,2,47,0
0.376,0.82,0.7736,1,0.102,0.489,0,0.601,0.692,0.6358,0.0414,4,9,50,0
0.622,0.721,0.7742,1,0.0983,0.24,1e-04,0.271,0.968,0.7182,0.0336,4,3,85,1
0.719,0.486,0.7503,0,0.0538,0.119,0,0.0718,0.824,0.5862,0.035,3,3,41,1
0.502,0.758,0.7701,1,0.0626,0.0081,1e-04,0.573,0.834,0.3207,0.0455,4,9,30,0
0.609,0.453,0.7212,1,0.162,0.968,3e-04,0.162,0.888,0.7603,0.0214,4,2,24,0
0.551,0.413,0.6488,1,0.0332,0.165,0.533,0.0826,0.849,0.7135,0.0417,4,6,26,1
0.479,0.453,0.6877,1,0.0472,0.225,4e-04,0.143,0.756,0.3363,0.0416,4,2,42,1
0.432,0.0603,0.4234,0,0.0354,0.96,0.909,0.0939,0.0408,0.2493,0.0863,4,6,50,0
0.484,0.928,0.8142,0,0.0376,0.000405,0.0022,0.222,0.815,0.5518,0.0497,4,9,37,0
0.768,0.855,0.7466,1,0.0804,0.0638,0.0015,0.0484,0.788,0.4168,0.0465,4,3,68,1
0.589,0.496,0.8447,1,0.0382,0.608,0,0.575,0.684,0.3471,0.0326,3,2,77,0
0.442,0.972,0.8701,0,0.104,0.00133,0.0237,0.975,0.434,0.5235,0.0551,4,9,59,1
0.421,0.136,0.5929,1,0.0411,0.726,0,0.0896,0.298,0.4858,0.0531,3,3,76,1
0.432,0.656,0.729,0,0.0517,0.0295,0.0123,0.0264,0.722,0.6377,0.0724,4,12,21,0
0.143,0.146,0.5748,1,0.0345,0.934,0.0069,0.114,0.0388,0.3042,0.0596,4,6,66,0
0.597,0.582,0.7515,1,0.0498,0.255,0.0168,0.137,0.795,0.5847,0.0264,3,2,68,1
0.767,0.76,0.7696,1,0.0655,0.258,0,0.365,0.95,0.533,0.0506,4,2,42,1
0.505,0.611,0.7664,1,0.123,0.0367,1e-04,0.358,0.786,0.4298,0.0348,4,3,65,0
0.402,0.58,0.7437,0,0.4,0.937,0.0012,0.109,0.522,0.39,0.0876,3,3,13,1
0.641,0.409,0.6944,1,0.0348,0.743,0,0.118,0.315,0.5019,0.065,4,1,73,1
0.596,0.833,0.7677,1,0.0419,0.00491,0.841,0.213,0.882,0.4688,0.0414,4,3,29,1
0.408,0.417,0.7954,1,0.0269,0.259,0,0.154,0.34,0.2955,0.0495,4,1,53,1
0.598,0.483,0.7883,1,0.0292,0.458,0,0.36,0.452,0.5412,0.0377,4,2,57,1
0.594,0.614,0.6668,1,0.0423,0.323,1e-04,0.152,0.557,0.387,0.0441,4,2,63,1
0.567,0.645,0.7325,1,0.0465,0.438,0,0.1,0.654,0.6328,0.0596,4,2,56,1
0.605,0.428,0.6904,1,0.0294,0.585,0.0015,0.385,0.615,0.46,0.0394,4,2,31,0
0.828,0.644,0.7635,1,0.146,0.324,0,0.0747,0.75,0.4056,0.0411,4,3,68,1
0.133,0.266,0.6331,0,0.0339,0.964,0.852,0.0839,0.0768,0.3665,0.0275,4,6,70,0
0.438,0.526,0.7423,1,0.0273,0.215,0.0154,0.122,0.543,0.3944,0.055,4,2,80,1
0.727,0.387,0.6966,1,0.0412,0.248,0.0102,0.0625,0.966,0.6644,0.0325,4,2,54,1
0.772,0.561,0.7095,1,0.0319,0.333,0.0034,0.0931,0.768,0.4533,0.0364,4,2,72,1
0.498,0.804,0.7551,1,0.0359,0.43,0.0105,0.182,0.508,0.5274,0.0475,4,12,73,1
0.727,0.641,0.7204,1,0.0392,0.0234,0.0136,0.109,0.652,0.4249,0.0442,4,3,46,1
0.476,0.677,0.7185,1,0.0365,0.211,0,0.0601,0.691,0.7078,0.0344,4,2,73,1
0.579,0.667,0.6961,0,0.04,0.0829,6e-04,0.0547,0.449,0.5427,0.053,4,1,70,1
0.326,0.872,0.7859,1,0.122,0.214,0,0.461,0.492,0.7182,0.1187,4,9,66,1
0.605,0.562,0.7647,1,0.0274,0.0134,6e-04,0.05,0.225,0.4653,0.0481,4,1,49,1
0.352,0.7,0.808,1,0.0312,0.684,0.156,0.113,0.245,0.3483,0.0705,4,6,52,1
0.535,0.371,0.6203,1,0.0315,0.277,0.905,0.17,0.689,0.5212,0.0369,4,6,46,0
0.421,0.3,0.5456,0,0.0402,0.732,0.501,0.0992,0.504,0.4104,0.1144,4,6,58,0
0.575,0.6,0.6909,1,0.158,0.798,2e-04,0.0928,0.716,0.4856,0.0237,3,3,51,0
0.742,0.679,0.7072,1,0.151,0.395,0.0031,0.651,0.654,0.528,0.1038,4,3,9,1
0.64,0.795,0.8308,0,0.0418,0.627,0,0.179,0.946,0.6689,0.0452,4,2,69,1
0.83,0.718,0.6791,1,0.0432,0.0708,0.0062,0.0653,0.949,0.4954,0.0484,4,3,72,1
0.503,0.719,0.7138,0,0.0412,0.726,1e-04,0.252,0.803,0.395,0.0528,4,3,41,0
0.841,0.489,0.781,1,0.0404,0.839,0,0.104,0.828,0.5188,0.0445,3,2,50,0
0.695,0.977,0.8736,0,0.162,0.429,0.897,0.263,0.61,0.4479,0.0335,4,3,53,1
0.505,0.338,0.603,0,0.0539,0.723,0,0.0635,0.942,0.8597,0.0555,4,7,50,1
0.772,0.669,0.7173,0,0.0444,0.0373,0,0.0854,0.96,0.5111,0.048,4,3,71,1
0.392,0.36,0.612,0,0.0646,0.755,0.0224,0.0746,0.459,0.4536,0.4977,3,6,69,0
0.408,0.32,0.7065,1,0.0432,0.632,0,0.1,0.297,0.4932,0.0474,4,1,55,1
0.443,0.619,0.7101,0,0.393,0.486,0,0.329,0.489,0.523,0.0872,4,3,69,1
0.37,0.295,0.7915,1,0.0278,0.567,0,0.146,0.269,0.5486,0.0442,4,1,0,1
0.612,0.652,0.7198,1,0.0331,0.00502,0.902,0.0991,0.582,0.5609,0.0866,4,3,51,0
0.625,0.298,0.6864,0,0.0411,0.676,1e-04,0.185,0.666,0.6165,0.0447,4,6,7,1
0.674,0.61,0.7532,1,0.0312,0.0511,0,0.0526,0.727,0.4774,0.0475,4,2,67,1
0.67,0.651,0.7259,0,0.0305,0.0167,0,0.0436,0.823,0.5509,0.0803,4,3,3,1
0.405,0.66,0.7305,1,0.0446,0.0809,0.0015,0.166,0.87,0.7437,0.0424,4,9,68,1
0.487,0.489,0.8075,0,0.0296,0.411,0,0.138,0.457,0.3302,0.0515,4,3,60,0
0.532,0.434,0.6378,1,0.0543,0.113,0.0015,0.076,0.554,0.4871,0.0447,4,5,68,1
0.609,0.807,0.773,1,0.0559,0.015,0.0012,0.37,0.754,0.5044,0.0485,4,2,50,1
